number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
412,COMPLETE,11.000,102,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.465,5.514,0.850,0.833,0.759,0.759
412,COMPLETE,11.000,103,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.437,5.157,0.847,0.764,0.782,0.764
412,COMPLETE,11.000,104,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.439,5.223,0.825,0.792,0.760,0.760
412,COMPLETE,11.000,105,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.457,5.566,0.861,0.858,0.759,0.759
412,COMPLETE,11.000,106,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.459,5.590,0.850,0.896,0.886,0.886
412,COMPLETE,11.000,107,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.437,5.081,0.811,0.812,0.788,0.788
412,COMPLETE,11.000,108,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.454,5.477,0.857,0.825,0.819,0.819
412,COMPLETE,11.000,109,8,0.200,12,1.000,0.520,6.000,0.025,0.090,0.800,true,false,1.000,0.441,5.308,0.839,0.815,0.807,0.807
413,COMPLETE,11.000,100,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.442,5.188,0.881,0.871,0.776,0.776
413,COMPLETE,11.000,101,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.393,4.473,0.875,0.788,0.578,0.578
413,COMPLETE,11.000,102,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.439,4.932,0.824,0.873,0.747,0.747
413,COMPLETE,11.000,103,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.435,4.974,0.860,0.794,0.750,0.750
413,COMPLETE,11.000,104,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.421,4.822,0.875,0.835,0.793,0.793
413,COMPLETE,11.000,105,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.438,4.976,0.890,0.759,0.717,0.717
413,COMPLETE,11.000,106,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.414,4.683,0.854,0.756,0.733,0.733
413,COMPLETE,11.000,107,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.424,4.849,0.864,0.892,0.783,0.783
413,COMPLETE,11.000,108,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.420,4.663,0.819,0.868,0.840,0.840
413,COMPLETE,11.000,109,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.396,4.360,0.802,0.836,0.823,0.823
414,COMPLETE,11.000,100,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.442,5.188,0.881,0.871,0.776,0.776
414,COMPLETE,11.000,101,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.393,4.473,0.875,0.788,0.578,0.578
414,COMPLETE,11.000,102,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.439,4.932,0.824,0.873,0.747,0.747
414,COMPLETE,11.000,103,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.435,4.974,0.860,0.794,0.750,0.750
414,COMPLETE,11.000,104,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.421,4.822,0.875,0.835,0.793,0.793
414,COMPLETE,11.000,105,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.438,4.976,0.890,0.759,0.717,0.717
414,COMPLETE,11.000,106,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.414,4.683,0.854,0.756,0.733,0.733
414,COMPLETE,11.000,107,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.424,4.849,0.864,0.892,0.783,0.783
414,COMPLETE,11.000,108,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.420,4.663,0.819,0.868,0.840,0.840
414,COMPLETE,11.000,109,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.396,4.360,0.802,0.836,0.823,0.823
415,COMPLETE,11.000,100,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.419,4.672,0.895,0.734,0.544,0.544
415,COMPLETE,11.000,101,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.432,4.926,0.866,0.876,0.830,0.830
415,COMPLETE,11.000,102,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.452,5.203,0.886,0.802,0.773,0.773
415,COMPLETE,11.000,103,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.436,5.025,0.892,0.841,0.537,0.537
415,COMPLETE,11.000,104,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.438,4.962,0.848,0.869,0.799,0.799
415,COMPLETE,11.000,105,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.433,4.804,0.823,0.832,0.822,0.822
415,COMPLETE,11.000,106,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.441,4.997,0.830,0.875,0.875,0.875
415,COMPLETE,11.000,107,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.444,5.104,0.891,0.801,0.800,0.800
415,COMPLETE,11.000,108,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.452,5.142,0.860,0.862,0.764,0.764
415,COMPLETE,11.000,109,8,0.200,12,1.000,0.500,7.500,0.025,0.090,0.800,true,false,1.000,0.459,5.381,0.900,0.882,0.845,0.845
416,COMPLETE,11.000,100,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.442,5.188,0.881,0.871,0.776,0.776
416,COMPLETE,11.000,101,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.393,4.473,0.875,0.788,0.578,0.578
416,COMPLETE,11.000,102,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.439,4.932,0.824,0.873,0.747,0.747
416,COMPLETE,11.000,103,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.435,4.974,0.860,0.794,0.750,0.750
416,COMPLETE,11.000,104,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.421,4.822,0.875,0.835,0.793,0.793
416,COMPLETE,11.000,105,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.438,4.976,0.890,0.759,0.717,0.717
416,COMPLETE,11.000,106,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.414,4.683,0.854,0.756,0.733,0.733
416,COMPLETE,11.000,107,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.424,4.849,0.864,0.892,0.783,0.783
416,COMPLETE,11.000,108,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.420,4.663,0.819,0.868,0.840,0.840
416,COMPLETE,11.000,109,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.800,true,false,1.000,0.396,4.360,0.802,0.836,0.823,0.823
417,COMPLETE,7.994,100,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,false,false,0.959,0.426,4.591,0.767,0.849,0.818,0.818
417,COMPLETE,7.994,101,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.425,4.652,0.809,0.764,0.798,0.764
417,COMPLETE,7.994,102,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.447,5.161,0.862,0.864,0.886,0.864
417,COMPLETE,7.994,103,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,false,false,1.000,0.405,4.485,0.800,0.864,0.832,0.832
417,COMPLETE,7.994,104,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.429,4.789,0.816,0.794,0.789,0.789
417,COMPLETE,7.994,105,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.427,4.904,0.894,0.790,0.742,0.742
417,COMPLETE,7.994,106,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.420,4.743,0.806,0.833,0.869,0.833
417,COMPLETE,7.994,107,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.435,4.894,0.834,0.847,0.847,0.847
417,COMPLETE,7.994,108,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,false,false,0.983,0.412,4.452,0.787,0.830,0.792,0.792
417,COMPLETE,7.994,109,8,0.200,12,1.000,0.520,7.500,0.025,0.090,0.900,true,false,1.000,0.424,4.945,0.900,0.821,0.845,0.821
418,COMPLETE,8.997,100,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.421,4.710,0.877,0.850,0.802,0.802
418,COMPLETE,8.997,101,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,false,false,0.971,0.412,4.371,0.777,0.853,0.844,0.844
418,COMPLETE,8.997,102,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.434,4.923,0.834,0.881,0.893,0.881
418,COMPLETE,8.997,103,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.418,4.574,0.850,0.772,0.704,0.704
418,COMPLETE,8.997,104,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.405,4.439,0.882,0.804,0.827,0.804
418,COMPLETE,8.997,105,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,false,false,0.995,0.422,4.516,0.796,0.854,0.860,0.854
418,COMPLETE,8.997,106,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.396,4.293,0.892,0.735,0.726,0.726
418,COMPLETE,8.997,107,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.401,4.294,0.853,0.809,0.862,0.809
418,COMPLETE,8.997,108,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.402,4.462,0.858,0.842,0.887,0.842
418,COMPLETE,8.997,109,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.430,4.714,0.847,0.800,0.763,0.763
419,COMPLETE,8.997,100,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.421,4.710,0.877,0.850,0.802,0.802
419,COMPLETE,8.997,101,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,false,false,0.971,0.412,4.371,0.777,0.853,0.844,0.844
419,COMPLETE,8.997,102,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.434,4.923,0.834,0.881,0.893,0.881
419,COMPLETE,8.997,103,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.418,4.574,0.850,0.772,0.704,0.704
419,COMPLETE,8.997,104,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.405,4.439,0.882,0.804,0.827,0.804
419,COMPLETE,8.997,105,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,false,false,0.995,0.422,4.516,0.796,0.854,0.860,0.854
419,COMPLETE,8.997,106,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.396,4.293,0.892,0.735,0.726,0.726
419,COMPLETE,8.997,107,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.401,4.294,0.853,0.809,0.862,0.809
419,COMPLETE,8.997,108,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.402,4.462,0.858,0.842,0.887,0.842
419,COMPLETE,8.997,109,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.430,4.714,0.847,0.800,0.763,0.763
420,COMPLETE,8.997,100,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.421,4.710,0.877,0.850,0.802,0.802
420,COMPLETE,8.997,101,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,false,false,0.971,0.412,4.371,0.777,0.853,0.844,0.844
420,COMPLETE,8.997,102,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.434,4.923,0.834,0.881,0.893,0.881
420,COMPLETE,8.997,103,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.418,4.574,0.850,0.772,0.704,0.704
420,COMPLETE,8.997,104,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.405,4.439,0.882,0.804,0.827,0.804
420,COMPLETE,8.997,105,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,false,false,0.995,0.422,4.516,0.796,0.854,0.860,0.854
420,COMPLETE,8.997,106,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.396,4.293,0.892,0.735,0.726,0.726
420,COMPLETE,8.997,107,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.401,4.294,0.853,0.809,0.862,0.809
420,COMPLETE,8.997,108,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.402,4.462,0.858,0.842,0.887,0.842
420,COMPLETE,8.997,109,8,0.200,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.430,4.714,0.847,0.800,0.763,0.763
421,COMPLETE,7.984,100,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,false,false,0.923,0.436,4.978,0.738,0.752,0.679,0.679
421,COMPLETE,7.984,101,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.444,5.401,0.886,0.814,0.720,0.720
421,COMPLETE,7.984,102,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.458,5.384,0.845,0.840,0.860,0.840
421,COMPLETE,7.984,103,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.484,5.881,0.883,0.909,0.812,0.812
421,COMPLETE,7.984,104,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,false,false,0.970,0.453,5.181,0.776,0.836,0.762,0.762
421,COMPLETE,7.984,105,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.465,5.464,0.823,0.833,0.830,0.830
421,COMPLETE,7.984,106,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.448,5.208,0.820,0.820,0.831,0.820
421,COMPLETE,7.984,107,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,false,false,0.950,0.428,4.855,0.760,0.879,0.864,0.864
421,COMPLETE,7.984,108,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.454,5.273,0.814,0.844,0.808,0.808
421,COMPLETE,7.984,109,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.444,5.305,0.880,0.796,0.750,0.750
422,COMPLETE,7.984,100,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,false,false,0.923,0.436,4.978,0.738,0.752,0.679,0.679
422,COMPLETE,7.984,101,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.444,5.401,0.886,0.814,0.720,0.720
422,COMPLETE,7.984,102,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.458,5.384,0.845,0.840,0.860,0.840
422,COMPLETE,7.984,103,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.484,5.881,0.883,0.909,0.812,0.812
422,COMPLETE,7.984,104,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,false,false,0.970,0.453,5.181,0.776,0.836,0.762,0.762
422,COMPLETE,7.984,105,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.465,5.464,0.823,0.833,0.830,0.830
422,COMPLETE,7.984,106,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.448,5.208,0.820,0.820,0.831,0.820
422,COMPLETE,7.984,107,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,false,false,0.950,0.428,4.855,0.760,0.879,0.864,0.864
422,COMPLETE,7.984,108,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.454,5.273,0.814,0.844,0.808,0.808
422,COMPLETE,7.984,109,8,0.220,12,1.000,0.540,8.000,0.025,0.090,0.800,true,false,1.000,0.444,5.305,0.880,0.796,0.750,0.750
423,COMPLETE,11.000,100,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.701,9.833,0.844,0.616,0.677,0.616
423,COMPLETE,11.000,101,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.711,9.880,0.818,0.661,0.552,0.552
423,COMPLETE,11.000,102,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.721,10.069,0.817,0.680,0.680,0.680
423,COMPLETE,11.000,103,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.723,10.260,0.853,0.762,0.812,0.762
423,COMPLETE,11.000,104,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.710,10.085,0.853,0.801,0.751,0.751
423,COMPLETE,11.000,105,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.683,9.778,0.866,0.836,0.882,0.836
423,COMPLETE,11.000,106,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.732,10.370,0.844,0.784,0.764,0.764
423,COMPLETE,11.000,107,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.741,10.526,0.855,0.852,0.811,0.811
423,COMPLETE,11.000,108,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.721,10.188,0.843,0.794,0.769,0.769
423,COMPLETE,11.000,109,8,0.440,12,1.000,0.500,8.000,0.025,0.090,0.800,true,false,1.000,0.714,9.949,0.833,0.801,0.683,0.683
424,COMPLETE,11.000,100,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.442,5.681,0.846,0.824,0.815,0.815
424,COMPLETE,11.000,101,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.452,5.866,0.866,0.811,0.801,0.801
424,COMPLETE,11.000,102,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.459,6.027,0.907,0.835,0.789,0.789
424,COMPLETE,11.000,103,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.463,5.958,0.819,0.847,0.798,0.798
424,COMPLETE,11.000,104,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.453,5.930,0.887,0.861,0.839,0.839
424,COMPLETE,11.000,105,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.450,5.846,0.892,0.751,0.722,0.722
424,COMPLETE,11.000,106,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.443,5.752,0.859,0.810,0.797,0.797
424,COMPLETE,11.000,107,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.458,6.009,0.888,0.831,0.830,0.830
424,COMPLETE,11.000,108,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.434,5.531,0.845,0.829,0.807,0.807
424,COMPLETE,11.000,109,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.455,5.768,0.813,0.827,0.854,0.827
425,COMPLETE,11.000,100,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.462,5.900,0.811,0.859,0.826,0.826
425,COMPLETE,11.000,101,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.438,5.667,0.881,0.841,0.802,0.802
425,COMPLETE,11.000,102,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.449,5.650,0.817,0.825,0.827,0.825
425,COMPLETE,11.000,103,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.472,6.095,0.838,0.866,0.855,0.855
425,COMPLETE,11.000,104,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.451,5.852,0.851,0.868,0.841,0.841
425,COMPLETE,11.000,105,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.462,6.073,0.903,0.823,0.746,0.746
425,COMPLETE,11.000,106,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.432,5.386,0.814,0.753,0.790,0.753
425,COMPLETE,11.000,107,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.458,6.015,0.887,0.877,0.872,0.872
425,COMPLETE,11.000,108,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.475,6.185,0.866,0.806,0.739,0.739
425,COMPLETE,11.000,109,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.440,5.446,0.806,0.734,0.620,0.620
426,COMPLETE,11.000,100,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.462,5.900,0.811,0.859,0.826,0.826
426,COMPLETE,11.000,101,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.438,5.667,0.881,0.841,0.802,0.802
426,COMPLETE,11.000,102,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.449,5.650,0.817,0.825,0.827,0.825
426,COMPLETE,11.000,103,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.472,6.095,0.838,0.866,0.855,0.855
426,COMPLETE,11.000,104,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.451,5.852,0.851,0.868,0.841,0.841
426,COMPLETE,11.000,105,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.462,6.073,0.903,0.823,0.746,0.746
426,COMPLETE,11.000,106,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.432,5.386,0.814,0.753,0.790,0.753
426,COMPLETE,11.000,107,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.458,6.015,0.887,0.877,0.872,0.872
426,COMPLETE,11.000,108,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.475,6.185,0.866,0.806,0.739,0.739
426,COMPLETE,11.000,109,8,0.220,14,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.440,5.446,0.806,0.734,0.620,0.620
427,COMPLETE,11.000,100,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.442,5.681,0.846,0.824,0.815,0.815
427,COMPLETE,11.000,101,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.452,5.866,0.866,0.811,0.801,0.801
427,COMPLETE,11.000,102,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.459,6.027,0.907,0.835,0.789,0.789
427,COMPLETE,11.000,103,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.463,5.958,0.819,0.847,0.798,0.798
427,COMPLETE,11.000,104,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.453,5.930,0.887,0.861,0.839,0.839
427,COMPLETE,11.000,105,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.450,5.846,0.892,0.751,0.722,0.722
427,COMPLETE,11.000,106,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.443,5.752,0.859,0.810,0.797,0.797
427,COMPLETE,11.000,107,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.458,6.009,0.888,0.831,0.830,0.830
427,COMPLETE,11.000,108,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.434,5.531,0.845,0.829,0.807,0.807
427,COMPLETE,11.000,109,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.900,true,false,1.000,0.455,5.768,0.813,0.827,0.854,0.827
428,COMPLETE,8.967,100,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.469,6.159,0.878,0.870,0.758,0.758
428,COMPLETE,8.967,101,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.467,5.940,0.822,0.828,0.794,0.794
428,COMPLETE,8.967,102,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.441,5.748,0.875,0.832,0.796,0.796
428,COMPLETE,8.967,103,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,false,false,0.680,0.417,5.091,0.809,0.719,0.340,0.340
428,COMPLETE,8.967,104,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.446,5.778,0.846,0.880,0.840,0.840
428,COMPLETE,8.967,105,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.442,5.618,0.845,0.763,0.755,0.755
428,COMPLETE,8.967,106,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.455,5.879,0.871,0.833,0.657,0.657
428,COMPLETE,8.967,107,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.434,5.531,0.850,0.744,0.694,0.694
428,COMPLETE,8.967,108,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,false,false,0.988,0.454,5.669,0.790,0.789,0.774,0.774
428,COMPLETE,8.967,109,8,0.220,10,1.000,0.540,8.000,0.020,0.090,0.500,true,false,1.000,0.479,6.294,0.853,0.855,0.848,0.848
429,COMPLETE,9.994,100,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,true,false,1.000,0.476,6.105,0.863,0.869,0.817,0.817
429,COMPLETE,9.994,101,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,false,false,0.945,0.433,5.172,0.756,0.793,0.770,0.770
429,COMPLETE,9.994,102,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,true,false,1.000,0.440,5.547,0.856,0.820,0.834,0.820
429,COMPLETE,9.994,103,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,true,false,1.000,0.436,5.398,0.823,0.752,0.712,0.712
429,COMPLETE,9.994,104,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,true,false,1.000,0.446,5.629,0.866,0.842,0.828,0.828
429,COMPLETE,9.994,105,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,true,false,1.000,0.469,5.988,0.857,0.844,0.835,0.835
429,COMPLETE,9.994,106,8,0.220,14,1.000,0.500,8.000,0.020,0.090,0.900,true,false,1.000,0.440,5.551,0.852,0.851,0.870,0.851
