point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,367,successful,success,true,true,true,false,47,65,31,28,0.920,92,0.889,95,0.173,0,0.810,0.736,0.836,0.836,0.836,0.000,0.870,0.566,5.923,115.703
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,368,successful,success,true,true,true,false,23,36,16,17,0.906,49,0.889,71,0.161,0,0.823,0.795,0.798,0.798,0.798,0.000,0.824,0.567,5.711,113.870
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,369,successful,success,true,true,true,false,50,51,33,27,0.918,115,0.912,89,0.180,0,0.824,0.680,0.863,0.863,0.863,0.000,0.842,0.551,5.493,112.983
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,370,unsuccessful,partial_tilt,false,false,false,false,not_reached,36,21,23,0.882,42,0.456,119,0.151,0,0.766,0.732,0.393,0.393,0.393,0.000,0.738,0.520,4.581,113.721
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,371,successful,success,true,true,true,false,71,65,18,19,0.913,110,0.876,100,0.151,0,0.789,0.833,0.810,0.810,0.810,0.000,0.861,0.572,5.871,112.297
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,372,successful,success,true,true,true,false,61,27,16,33,0.908,107,0.929,102,0.159,0,0.742,0.750,0.912,0.912,0.912,0.000,0.848,0.552,5.703,110.677
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,373,successful,success,true,true,true,false,30,29,21,21,0.908,45,0.901,62,0.160,0,0.701,0.634,0.774,0.774,0.774,0.000,0.894,0.541,5.511,119.134
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,377,successful,success,true,true,true,false,35,45,19,15,0.904,94,0.879,104,0.158,0,0.766,0.716,0.759,0.759,0.759,0.000,0.848,0.553,5.505,110.341
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,374,successful,success,true,true,true,false,40,42,22,28,0.897,52,0.893,90,0.157,0,0.747,0.835,0.758,0.758,0.758,0.000,0.804,0.570,5.587,120.968
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,375,successful,success,true,true,true,false,40,27,18,24,0.884,81,0.899,67,0.159,0,0.777,0.801,0.777,0.777,0.777,0.000,0.855,0.552,5.689,121.197
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,376,successful,success,true,true,true,false,30,40,19,16,0.913,64,0.905,76,0.145,0,0.705,0.903,0.850,0.850,0.850,0.000,0.887,0.577,5.973,116.137
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,378,successful,success,true,true,true,false,38,29,18,24,0.906,74,0.890,76,0.152,0,0.770,0.786,0.797,0.797,0.797,0.000,0.859,0.537,5.547,115.714
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,380,successful,success,true,true,true,false,63,47,13,36,0.914,86,0.853,119,0.172,0,0.755,0.724,0.833,0.833,0.833,0.000,0.870,0.537,5.385,116.294
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,379,successful,success,true,true,true,false,27,31,24,17,0.906,52,0.908,108,0.161,0,0.771,0.780,0.842,0.842,0.842,0.000,0.854,0.579,5.813,120.333
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,381,successful,success,true,true,true,false,23,26,16,16,0.889,106,0.890,120,0.166,0,0.705,0.812,0.890,0.890,0.890,0.000,0.818,0.557,5.657,116.367
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,382,successful,success,true,true,true,false,57,49,17,42,0.910,112,0.926,108,0.160,0,0.760,0.812,0.831,0.831,0.831,0.000,0.893,0.566,5.942,116.224
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,383,successful,success,true,true,true,false,33,37,26,20,0.899,70,0.867,42,0.157,0,0.701,0.680,0.812,0.812,0.812,0.000,0.870,0.562,5.581,113.877
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,385,successful,success,true,true,true,false,81,91,21,13,0.920,101,0.873,118,0.155,0,0.742,0.744,0.825,0.825,0.825,0.000,0.846,0.535,5.336,105.258
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,384,successful,success,true,true,true,false,30,50,22,9,0.896,119,0.893,76,0.154,0,0.751,0.847,0.820,0.820,0.820,0.000,0.871,0.565,5.798,111.871
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,387,successful,success,true,true,true,false,41,27,19,12,0.900,45,0.845,111,0.169,0,0.664,0.808,0.834,0.834,0.834,0.000,0.801,0.563,5.686,104.124
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,386,successful,success,true,true,true,false,63,28,20,19,0.915,88,0.875,77,0.163,0,0.781,0.832,0.777,0.777,0.777,0.000,0.809,0.567,5.634,115.348
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,388,successful,success,true,true,true,false,55,45,16,38,0.915,107,0.885,107,0.162,0,0.720,0.776,0.756,0.756,0.756,0.000,0.866,0.559,5.545,111.401
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,389,successful,success,true,true,true,false,46,51,28,21,0.910,87,0.905,100,0.151,0,0.783,0.801,0.847,0.847,0.847,0.000,0.850,0.560,5.918,113.484
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,391,successful,success,true,true,true,false,49,52,44,20,0.896,110,0.904,114,0.157,0,0.785,0.806,0.880,0.880,0.880,0.000,0.812,0.602,6.199,112.556
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,392,successful,success,true,true,true,false,72,43,21,42,0.904,119,0.906,88,0.162,0,0.828,0.835,0.898,0.898,0.898,0.000,0.889,0.560,5.979,113.887
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,394,successful,success,true,true,true,false,74,40,21,15,0.892,111,0.920,105,0.157,0,0.811,0.746,0.873,0.873,0.873,0.000,0.846,0.554,5.718,110.144
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,390,successful,success,true,true,true,false,40,36,21,26,0.926,59,0.884,95,0.159,0,0.835,0.769,0.845,0.845,0.845,0.000,0.836,0.566,5.747,119.008
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,393,successful,success,true,true,true,false,61,28,20,13,0.910,38,0.873,100,0.182,0,0.831,0.806,0.843,0.843,0.843,0.000,0.854,0.584,6.075,119.782
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,396,successful,success,true,true,true,false,60,27,16,51,0.897,44,0.905,86,0.186,0,0.781,0.827,0.861,0.861,0.861,0.000,0.886,0.593,6.239,110.809
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,395,successful,success,true,true,true,false,43,26,22,16,0.929,115,0.914,64,0.168,0,0.713,0.744,0.796,0.796,0.796,0.000,0.861,0.563,5.645,117.260
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,397,successful,success,true,true,true,false,44,41,26,17,0.910,90,0.890,71,0.148,0,0.756,0.813,0.852,0.852,0.852,0.000,0.863,0.552,5.742,116.567
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,398,successful,success,true,true,true,false,38,49,19,17,0.933,65,0.904,88,0.171,0,0.824,0.886,0.897,0.897,0.897,0.000,0.836,0.580,6.149,117.105
travel_cost_per_distance_0p050,travel_cost_per_distance,0.050,false,8,0.270,9,1.000,0.600,6.500,0.050,0.090,1.000,399,successful,success,true,true,true,false,45,45,19,18,0.916,97,0.898,104,0.189,0,0.818,0.838,0.877,0.877,0.877,0.000,0.872,0.585,6.105,120.118
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,301,successful,success,true,true,true,false,33,39,33,13,0.932,76,0.910,105,0.155,0,0.826,0.749,0.907,0.907,0.907,0.000,0.830,0.565,4.927,118.644
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,300,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,120,59,0.514,120,0.365,85,0.153,0,0.788,0.755,0.270,0.270,0.270,0.000,0.514,0.526,3.792,123.703
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,302,successful,success,true,true,true,false,49,62,23,15,0.918,80,0.900,120,0.160,0,0.824,0.825,0.900,0.900,0.900,0.000,0.882,0.593,5.610,117.142
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,303,successful,success,true,true,true,false,29,33,17,19,0.908,107,0.888,91,0.168,0,0.788,0.764,0.848,0.848,0.848,0.000,0.890,0.585,5.290,120.144
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,304,successful,success,true,true,true,false,100,94,13,17,0.888,104,0.787,120,0.165,0,0.809,0.810,0.787,0.787,0.787,0.000,0.800,0.554,4.801,114.720
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,306,successful,success,true,true,true,false,23,92,20,8,0.861,108,0.900,119,0.168,0,0.835,0.809,0.886,0.886,0.886,0.000,0.838,0.582,5.166,106.870
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,305,successful,success,true,true,true,false,64,65,24,17,0.917,88,0.929,86,0.183,0,0.814,0.785,0.806,0.806,0.806,0.000,0.854,0.550,4.872,115.316
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,307,successful,success,true,true,true,false,36,42,23,14,0.901,101,0.911,61,0.162,0,0.845,0.804,0.862,0.862,0.862,0.000,0.861,0.563,5.044,114.032
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,308,successful,success,true,true,true,false,60,60,36,12,0.935,118,0.905,81,0.173,0,0.751,0.765,0.856,0.856,0.856,0.000,0.874,0.581,5.159,119.694
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,309,successful,success,true,true,true,false,36,31,15,15,0.924,113,0.929,103,0.166,0,0.797,0.887,0.837,0.837,0.837,0.000,0.889,0.536,4.964,118.828
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,310,successful,success,true,true,true,false,41,44,39,26,0.919,66,0.916,59,0.166,0,0.746,0.810,0.804,0.804,0.804,0.000,0.894,0.527,4.684,118.694
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,311,successful,success,true,true,true,false,31,36,25,13,0.927,104,0.894,101,0.176,0,0.715,0.855,0.801,0.801,0.801,0.000,0.854,0.569,5.024,118.482
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,312,successful,success,true,true,true,false,57,59,37,12,0.937,73,0.885,98,0.158,0,0.791,0.851,0.818,0.818,0.818,0.000,0.871,0.557,5.116,116.540
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,313,successful,success,true,true,true,false,61,78,64,13,0.906,117,0.893,116,0.162,0,0.671,0.783,0.893,0.893,0.893,0.000,0.839,0.567,5.020,120.766
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,315,successful,success,true,true,true,false,43,37,27,30,0.934,106,0.915,112,0.167,0,0.876,0.782,0.878,0.878,0.878,0.000,0.849,0.583,5.102,117.238
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,314,successful,success,true,true,true,false,45,58,42,13,0.931,65,0.914,75,0.165,0,0.856,0.735,0.706,0.706,0.706,0.000,0.820,0.549,4.581,121.217
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,317,successful,success,true,true,true,false,48,34,25,24,0.910,111,0.889,94,0.157,0,0.749,0.888,0.775,0.775,0.775,0.000,0.866,0.544,4.793,111.914
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,316,successful,success,true,true,true,false,44,42,25,33,0.924,47,0.902,99,0.174,0,0.686,0.840,0.811,0.811,0.811,0.000,0.803,0.560,4.773,117.726
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,318,successful,success,true,true,true,false,63,62,23,9,0.899,88,0.892,103,0.146,0,0.817,0.828,0.856,0.856,0.856,0.000,0.827,0.571,5.076,117.578
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,319,successful,success,true,true,true,false,45,35,20,13,0.915,65,0.897,101,0.182,0,0.801,0.761,0.832,0.832,0.832,0.000,0.869,0.562,4.916,115.237
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,320,successful,success,true,true,true,false,59,66,45,12,0.897,91,0.903,95,0.158,0,0.842,0.700,0.861,0.861,0.861,0.000,0.826,0.549,4.724,115.331
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,321,unsuccessful,gravity_without_vertical,false,true,false,false,71,76,38,13,0.900,87,0.907,93,0.177,0,0.734,0.836,0.857,0.857,0.857,0.000,0.780,0.553,4.616,117.991
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,323,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,20,21,0.766,34,0.327,120,0.172,0,0.671,0.769,0.327,0.327,0.327,0.000,0.415,0.535,3.422,112.659
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,322,successful,success,true,true,true,false,58,58,31,33,0.918,110,0.877,75,0.161,0,0.685,0.601,0.833,0.833,0.833,0.000,0.855,0.560,4.705,116.977
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,325,successful,success,true,true,true,false,99,48,17,12,0.895,114,0.872,109,0.167,0,0.879,0.725,0.829,0.829,0.829,0.000,0.869,0.578,5.097,111.402
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,324,successful,success,true,true,true,false,34,43,28,13,0.914,75,0.913,61,0.145,0,0.715,0.858,0.811,0.811,0.811,0.000,0.842,0.569,4.962,119.804
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,327,successful,success,true,true,true,false,44,64,23,15,0.890,105,0.898,99,0.164,0,0.715,0.789,0.880,0.880,0.880,0.000,0.851,0.565,5.029,116.608
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,326,successful,success,true,true,true,false,69,84,40,10,0.930,113,0.916,99,0.176,0,0.767,0.671,0.746,0.746,0.746,0.000,0.846,0.560,4.657,120.729
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,328,successful,success,true,true,true,false,30,41,22,20,0.915,62,0.911,66,0.168,0,0.695,0.856,0.844,0.844,0.844,0.000,0.837,0.544,4.706,122.115
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,329,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,107,25,0.694,111,0.434,119,0.165,0,0.680,0.805,0.429,0.429,0.429,0.000,0.606,0.554,4.185,123.676
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,330,successful,success,true,true,true,false,64,67,49,15,0.881,120,0.870,105,0.158,0,0.862,0.826,0.858,0.858,0.858,0.000,0.881,0.582,5.234,120.424
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,331,successful,success,true,true,true,false,32,45,30,23,0.896,64,0.910,61,0.173,0,0.778,0.825,0.838,0.838,0.838,0.000,0.838,0.577,5.064,122.917
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,332,successful,success,true,true,true,false,69,77,64,10,0.909,96,0.886,110,0.166,0,0.806,0.771,0.821,0.821,0.821,0.000,0.831,0.565,4.905,121.273
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,333,successful,success,true,true,true,false,37,47,30,30,0.913,94,0.905,93,0.166,0,0.765,0.903,0.847,0.847,0.847,0.000,0.850,0.595,5.303,120.051
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,334,successful,success,true,true,true,false,50,51,23,32,0.911,59,0.903,63,0.164,0,0.827,0.847,0.868,0.868,0.868,0.000,0.910,0.592,5.551,121.794
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,335,successful,success,true,true,true,false,84,95,23,15,0.890,120,0.907,117,0.152,0,0.837,0.788,0.844,0.844,0.844,0.000,0.890,0.580,5.256,117.935
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,336,successful,success,true,true,true,false,48,52,23,12,0.905,63,0.919,101,0.153,0,0.745,0.882,0.891,0.891,0.891,0.000,0.843,0.556,5.116,119.916
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,338,successful,success,true,true,true,false,43,31,18,33,0.890,84,0.898,83,0.164,0,0.802,0.882,0.795,0.795,0.795,0.000,0.817,0.564,4.927,108.507
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,339,successful,success,true,true,true,false,34,39,25,17,0.898,56,0.899,106,0.154,0,0.705,0.817,0.773,0.773,0.773,0.000,0.864,0.557,4.746,112.919
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,337,successful,success,true,true,true,false,80,81,16,11,0.918,105,0.908,115,0.161,0,0.860,0.830,0.869,0.869,0.869,0.000,0.848,0.576,5.217,119.075
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,340,successful,success,true,true,true,false,64,66,42,52,0.908,116,0.880,118,0.169,0,0.776,0.879,0.862,0.862,0.862,0.000,0.846,0.601,5.415,118.458
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,341,successful,success,true,true,true,false,36,55,21,19,0.900,64,0.918,112,0.168,0,0.851,0.821,0.892,0.892,0.892,0.000,0.837,0.584,5.262,114.961
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,342,successful,success,true,true,true,false,28,36,30,16,0.907,90,0.900,38,0.163,0,0.693,0.818,0.856,0.856,0.856,0.000,0.834,0.559,4.909,117.512
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,343,successful,success,true,true,true,false,29,50,35,10,0.915,81,0.887,114,0.154,0,0.741,0.830,0.846,0.846,0.846,0.000,0.870,0.578,5.211,119.263
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,344,successful,success,true,true,true,false,31,38,16,17,0.922,68,0.901,87,0.161,0,0.846,0.773,0.871,0.871,0.871,0.000,0.910,0.585,5.171,118.152
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,345,successful,success,true,true,true,false,29,37,26,18,0.916,89,0.898,108,0.173,0,0.808,0.707,0.871,0.871,0.871,0.000,0.847,0.573,4.938,115.393
travel_cost_per_distance_0p060,travel_cost_per_distance,0.060,false,8,0.270,9,1.000,0.600,6.500,0.060,0.090,1.000,346,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,24,0.406,63,0.312,52,0.168,0,0.831,0.769,0.222,0.222,0.222,0.000,0.368,0.582,3.924,121.843
