point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p1_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p3,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.300,399,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,14,0.435,117,0.352,26,0.117,0,0.754,0.745,0.204,0.245,0.204,0.041,0.370,0.413,3.653,96.540
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,300,unsuccessful,gravity_without_vertical,false,true,false,false,50,63,50,26,0.855,110,0.873,113,0.098,0,0.743,0.749,0.846,0.800,0.800,0.046,0.761,0.423,3.892,100.814
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,301,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,23,0.320,50,0.403,119,0.098,0,0.632,0.760,0.324,0.398,0.324,0.074,0.127,0.414,3.599,98.527
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,302,unsuccessful,gravity_without_vertical,false,true,false,false,36,not_reached,28,15,0.688,38,0.532,44,0.105,0,0.874,0.736,0.198,0.179,0.179,0.019,0.192,0.446,3.959,96.799
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,303,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,9,0.421,21,0.381,116,0.110,0,0.740,0.734,0.365,0.573,0.365,0.208,0.223,0.412,3.557,100.015
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,304,unsuccessful,gravity_without_vertical,false,true,false,false,76,not_reached,not_reached,25,0.499,81,0.563,103,0.106,0,0.641,0.650,0.208,0.291,0.208,0.083,0.129,0.431,3.758,88.767
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,305,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,21,0.437,19,0.378,116,0.114,0,0.784,0.836,0.263,0.176,0.176,0.087,0.189,0.443,3.941,100.472
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,306,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,56,0.306,25,0.326,101,0.105,0,0.874,0.789,0.193,0.237,0.193,0.044,0.207,0.442,3.949,102.108
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,307,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,11,0.328,41,0.453,22,0.101,0,0.641,0.780,0.332,0.295,0.295,0.037,0.163,0.422,3.669,101.908
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,308,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,15,0.418,30,0.405,110,0.112,0,0.733,0.790,0.286,0.316,0.286,0.030,0.219,0.423,3.718,96.133
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,309,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,30,19,0.662,44,0.474,48,0.103,0,0.801,0.761,0.389,0.357,0.357,0.033,0.376,0.424,3.812,92.815
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,310,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,28,0.315,17,0.407,54,0.108,0,0.719,0.711,0.316,0.270,0.270,0.045,0.222,0.446,3.940,101.394
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,311,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,33,0.350,81,0.353,35,0.112,0,0.836,0.843,0.182,0.195,0.182,0.014,0.245,0.463,4.169,103.008
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,312,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,39,0.490,15,0.400,55,0.099,0,0.753,0.710,0.265,0.324,0.265,0.058,0.236,0.408,3.599,98.437
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,313,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,27,0.281,71,0.413,92,0.106,0,0.780,0.773,0.357,0.263,0.263,0.094,0.165,0.447,3.944,103.903
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,314,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,15,0.421,42,0.329,28,0.102,0,0.803,0.680,0.242,0.275,0.242,0.033,0.276,0.433,3.829,97.399
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,315,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,103,12,0.715,111,0.440,106,0.107,0,0.755,0.645,0.614,0.382,0.382,0.232,0.600,0.405,3.668,96.038
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,316,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,14,0.315,37,0.385,108,0.112,0,0.791,0.797,0.230,0.342,0.230,0.111,0.177,0.455,4.060,101.962
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,317,unsuccessful,gravity_without_vertical,false,true,false,false,96,not_reached,not_reached,46,0.310,83,0.526,96,0.099,0,0.686,0.770,0.378,0.330,0.330,0.048,0.191,0.429,3.778,103.619
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,318,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,116,23,0.509,116,0.452,118,0.092,0,0.730,0.718,0.441,0.396,0.396,0.046,0.442,0.402,3.519,105.099
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,319,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,33,0.429,84,0.421,88,0.118,0,0.762,0.724,0.213,0.269,0.213,0.056,0.190,0.438,3.902,96.834
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,320,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,21,0.363,33,0.381,91,0.103,0,0.672,0.789,0.276,0.349,0.276,0.073,0.179,0.417,3.656,100.665
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,321,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,12,0.483,48,0.353,105,0.112,0,0.678,0.848,0.163,0.222,0.163,0.059,0.255,0.454,4.066,94.570
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,322,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,34,0.411,29,0.373,71,0.107,0,0.723,0.795,0.161,0.208,0.161,0.048,0.152,0.465,4.131,100.166
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,323,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.465,89,0.418,89,0.107,0,0.756,0.763,0.160,0.198,0.160,0.038,0.229,0.448,3.989,103.202
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,324,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.330,75,0.313,24,0.092,0,0.676,0.711,0.191,0.240,0.191,0.049,0.204,0.442,3.916,101.620
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,325,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,30,0.325,43,0.315,95,0.103,0,0.792,0.692,0.301,0.396,0.301,0.095,0.166,0.420,3.691,102.583
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,326,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,9,0.411,13,0.396,80,0.109,0,0.812,0.859,0.245,0.163,0.163,0.082,0.160,0.439,3.889,103.275
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,327,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,15,0.483,42,0.390,111,0.099,0,0.530,0.744,0.236,0.417,0.236,0.181,0.218,0.398,3.467,96.269
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,328,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,16,0.407,68,0.361,86,0.109,0,0.741,0.651,0.297,0.423,0.297,0.126,0.149,0.422,3.665,105.584
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,329,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,29,0.476,27,0.353,33,0.101,0,0.819,0.714,0.202,0.216,0.202,0.014,0.141,0.443,3.881,97.977
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,330,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,37,0.463,28,0.463,108,0.100,0,0.750,0.760,0.338,0.374,0.338,0.036,0.335,0.421,3.740,100.207
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,331,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,19,0.397,23,0.395,100,0.109,0,0.540,0.840,0.196,0.193,0.193,0.004,0.175,0.433,3.828,99.185
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,332,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.376,52,0.285,101,0.101,0,0.743,0.759,0.300,0.176,0.176,0.124,0.251,0.419,3.665,102.162
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,333,unsuccessful,gravity_without_vertical,false,true,false,false,53,not_reached,72,21,0.774,90,0.752,94,0.107,0,0.796,0.763,0.710,0.570,0.570,0.139,0.712,0.437,4.060,98.442
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,334,unsuccessful,flat,false,false,false,false,not_reached,not_reached,31,34,0.596,47,0.355,84,0.105,0,0.885,0.858,0.202,0.298,0.202,0.096,0.202,0.456,4.061,95.486
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,335,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,15,0.390,36,0.419,113,0.096,0,0.775,0.731,0.347,0.427,0.347,0.080,0.168,0.439,3.891,95.433
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,336,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,28,0.322,65,0.349,52,0.096,0,0.747,0.786,0.188,0.172,0.172,0.016,0.200,0.454,4.043,103.096
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,337,unsuccessful,gravity_without_vertical,false,true,false,false,32,not_reached,39,11,0.735,51,0.727,51,0.098,0,0.673,0.760,0.269,0.377,0.269,0.107,0.206,0.418,3.671,99.969
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,338,unsuccessful,flat,false,false,false,false,not_reached,not_reached,42,22,0.521,50,0.448,59,0.099,0,0.773,0.762,0.177,0.328,0.177,0.152,0.196,0.439,3.871,98.684
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,339,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,29,0.469,21,0.374,117,0.099,0,0.657,0.713,0.347,0.490,0.347,0.143,0.220,0.422,3.684,95.299
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,340,unsuccessful,flat,false,false,false,false,not_reached,not_reached,32,33,0.673,36,0.447,91,0.110,0,0.719,0.743,0.248,0.391,0.248,0.143,0.390,0.395,3.438,90.383
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,341,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,20,0.399,43,0.354,71,0.103,0,0.632,0.753,0.192,0.124,0.124,0.068,0.221,0.415,3.663,104.745
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,342,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,14,0.320,68,0.462,53,0.106,0,0.755,0.689,0.221,0.209,0.209,0.012,0.222,0.449,3.978,104.978
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,343,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,24,0.475,44,0.331,25,0.091,0,0.782,0.768,0.284,0.289,0.284,0.005,0.236,0.427,3.794,96.142
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,344,unsuccessful,flat,false,false,false,false,not_reached,not_reached,60,36,0.505,60,0.383,79,0.103,0,0.735,0.794,0.320,0.215,0.215,0.104,0.088,0.460,4.088,99.942
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,345,unsuccessful,gravity_without_vertical,false,true,false,false,46,not_reached,not_reached,18,0.406,116,0.552,47,0.106,0,0.818,0.725,0.209,0.296,0.209,0.087,0.327,0.429,3.800,98.128
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,346,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,30,0.385,66,0.374,34,0.104,0,0.735,0.785,0.190,0.366,0.190,0.177,0.152,0.462,4.121,103.806
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,347,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,31,0.328,73,0.381,77,0.105,0,0.812,0.762,0.169,0.165,0.165,0.004,0.192,0.444,3.952,101.207
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,348,unsuccessful,gravity_without_vertical,false,true,false,false,42,92,43,24,0.885,97,0.835,82,0.109,0,0.782,0.760,0.729,0.782,0.729,0.053,0.710,0.410,3.710,100.510
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,349,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,26,0.429,46,0.374,73,0.098,0,0.871,0.683,0.173,0.223,0.173,0.051,0.166,0.435,3.832,98.522
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,350,unsuccessful,gravity_without_vertical,false,true,false,false,73,not_reached,47,15,0.506,47,0.520,73,0.100,0,0.759,0.694,0.373,0.283,0.283,0.090,0.176,0.437,3.849,95.318
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,351,unsuccessful,flat,false,false,false,false,not_reached,not_reached,38,14,0.674,47,0.429,51,0.092,0,0.711,0.815,0.228,0.173,0.173,0.054,0.183,0.458,4.072,98.195
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,352,successful,success,true,true,true,false,60,90,23,16,0.842,106,0.830,108,0.100,0,0.718,0.777,0.864,0.797,0.797,0.067,0.830,0.420,3.930,99.360
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,353,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,29,0.345,47,0.481,117,0.102,0,0.731,0.638,0.381,0.490,0.381,0.109,0.156,0.392,3.379,104.509
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,354,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,17,0.368,28,0.321,97,0.103,0,0.701,0.778,0.179,0.247,0.179,0.068,0.242,0.419,3.718,99.560
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,355,successful,success,true,true,true,false,30,81,43,11,0.886,100,0.805,96,0.099,0,0.755,0.726,0.857,0.731,0.731,0.126,0.862,0.435,4.060,97.711
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,356,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,50,0.327,22,0.406,117,0.106,0,0.547,0.797,0.339,0.469,0.339,0.131,0.255,0.410,3.574,102.096
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,357,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,28,0.285,73,0.398,98,0.106,0,0.778,0.819,0.155,0.264,0.155,0.108,0.150,0.447,4.017,109.979
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,358,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,31,0.370,36,0.292,32,0.097,0,0.827,0.840,0.213,0.263,0.213,0.050,0.157,0.445,3.978,96.185
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,359,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.377,15,0.286,30,0.110,0,0.825,0.829,0.223,0.238,0.223,0.015,0.169,0.443,3.949,104.968
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,360,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,21,30,0.602,30,0.358,38,0.105,0,0.839,0.750,0.331,0.320,0.320,0.011,0.124,0.433,3.847,94.627
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,361,unsuccessful,gravity_without_vertical,false,true,false,false,60,41,27,20,0.841,97,0.830,96,0.101,0,0.826,0.776,0.827,0.661,0.661,0.166,0.776,0.436,4.030,91.094
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,362,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,37,0.348,25,0.405,73,0.107,0,0.754,0.671,0.236,0.206,0.206,0.030,0.210,0.414,3.615,102.738
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,363,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,21,0.299,97,0.397,87,0.117,0,0.657,0.816,0.283,0.271,0.271,0.012,0.217,0.426,3.741,97.998
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,364,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,18,0.270,103,0.449,31,0.113,0,0.849,0.791,0.217,0.240,0.217,0.022,0.125,0.437,3.887,96.975
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,365,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,14,0.426,95,0.424,20,0.103,0,0.871,0.749,0.110,0.120,0.110,0.010,0.252,0.441,3.948,97.766
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,366,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.425,31,0.314,14,0.105,0,0.693,0.812,0.212,0.225,0.212,0.013,0.248,0.447,3.976,98.980
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,367,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,19,0.319,103,0.385,66,0.109,0,0.780,0.791,0.301,0.317,0.301,0.016,0.280,0.424,3.752,98.871
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,368,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,15,0.296,58,0.361,115,0.101,0,0.732,0.787,0.315,0.293,0.293,0.022,0.205,0.433,3.836,105.524
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,369,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,27,0.327,16,0.348,54,0.116,0,0.771,0.671,0.232,0.210,0.210,0.021,0.183,0.434,3.833,94.351
alpha_0p1_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0p6,false,7,0.220,14,1.000,0.100,7.500,0.020,0.090,0.600,370,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,12,0.448,36,0.434,102,0.094,0,0.834,0.743,0.277,0.197,0.197,0.080,0.245,0.436,3.872,96.948
