number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
669,COMPLETE,-9.844,100,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.119,0.053,0.202,0.095,0.239,0.345,0.239,0.350
669,COMPLETE,-9.844,101,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.296,0.057,0.137,0.237,0.156,0.149,0.149,0.648
669,COMPLETE,-9.844,102,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.174,0.058,0.193,0.139,0.115,0.154,0.115,0.834
669,COMPLETE,-9.844,103,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.106,0.053,0.193,0.304,0.053,0.062,0.053,0.719
669,COMPLETE,-9.844,104,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.170,0.049,0.196,0.239,0.085,0.108,0.085,0.452
669,COMPLETE,-9.844,105,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.156,0.064,0.207,0.144,0.118,0.078,0.078,0.304
669,COMPLETE,-9.844,106,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.124,0.048,0.180,0.099,0.293,0.100,0.100,0.521
669,COMPLETE,-9.844,107,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.216,0.043,0.178,0.173,0.297,0.168,0.168,0.775
669,COMPLETE,-9.844,108,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.058,0.053,0.179,0.047,0.382,0.255,0.255,0.678
669,COMPLETE,-9.844,109,1,315.000,4,0.340,6500.000,1.500000e-05,0.050,0.900,false,true,0.139,0.051,0.196,0.111,0.224,0.259,0.224,0.658
670,COMPLETE,-9.855,100,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.200,0.045,0.266,0.160,0.156,0.105,0.105,0.676
670,COMPLETE,-9.855,101,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.177,0.045,0.216,0.284,0.088,0.117,0.088,0.629
670,COMPLETE,-9.855,102,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.091,0.060,0.258,0.073,0.334,0.462,0.334,0.657
670,COMPLETE,-9.855,103,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.174,0.060,0.247,0.139,0.232,0.250,0.232,0.819
670,COMPLETE,-9.855,104,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.134,0.045,0.190,0.107,0.077,0.333,0.077,0.723
670,COMPLETE,-9.855,105,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.096,0.060,0.247,0.077,0.188,0.119,0.119,0.873
670,COMPLETE,-9.855,106,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.185,0.048,0.214,0.148,0.225,0.188,0.188,0.647
670,COMPLETE,-9.855,107,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.174,0.049,0.179,0.139,0.285,0.250,0.250,0.582
670,COMPLETE,-9.855,108,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.152,0.055,0.163,0.122,0.161,0.185,0.161,0.514
670,COMPLETE,-9.855,109,1,270.000,5,0.340,6500.000,1.000000e-05,0.050,0.900,false,true,0.068,0.054,0.271,0.055,0.100,0.126,0.100,0.831
671,COMPLETE,-9.843,100,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.101,0.035,0.150,0.081,0.185,0.189,0.185,0.363
671,COMPLETE,-9.843,101,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.243,0.040,0.167,0.194,0.191,0.228,0.191,0.329
671,COMPLETE,-9.843,102,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.122,0.045,0.180,0.098,0.120,0.135,0.120,0.803
671,COMPLETE,-9.843,103,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.093,0.044,0.148,0.075,0.350,0.430,0.350,0.887
671,COMPLETE,-9.843,104,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.099,0.035,0.132,0.079,0.245,0.249,0.245,0.915
671,COMPLETE,-9.843,105,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.150,0.044,0.108,0.120,0.107,0.154,0.107,0.722
671,COMPLETE,-9.843,106,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.111,0.043,0.149,0.088,0.337,0.250,0.250,0.905
671,COMPLETE,-9.843,107,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.220,0.050,0.177,0.176,0.128,0.200,0.128,0.753
671,COMPLETE,-9.843,108,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.268,0.038,0.145,0.214,0.192,0.173,0.173,0.895
671,COMPLETE,-9.843,109,1,315.000,4,0.340,7250.000,1.500000e-05,0.050,0.900,false,true,0.160,0.045,0.159,0.128,0.198,0.193,0.193,0.611
672,COMPLETE,-8.825,100,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,false,0.137,0.066,0.179,0.110,0.163,0.170,0.163,0.676
672,COMPLETE,-8.825,101,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.225,0.049,0.162,0.180,0.241,0.147,0.147,0.648
672,COMPLETE,-8.825,102,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.196,0.048,0.184,0.218,0.108,0.098,0.098,0.423
672,COMPLETE,-8.825,103,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.162,0.049,0.200,0.130,0.141,0.191,0.141,0.588
672,COMPLETE,-8.825,104,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.186,0.059,0.219,0.149,0.151,0.175,0.151,0.890
672,COMPLETE,-8.825,105,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.171,0.052,0.243,0.136,0.096,0.140,0.096,0.850
672,COMPLETE,-8.825,106,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.141,0.045,0.199,0.157,0.070,0.143,0.070,0.621
672,COMPLETE,-8.825,107,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.075,0.052,0.180,0.060,0.084,0.089,0.084,0.947
672,COMPLETE,-8.825,108,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.185,0.058,0.209,0.148,0.200,0.260,0.200,0.769
672,COMPLETE,-8.825,109,1,315.000,4,0.360,6500.000,1.500000e-05,0.050,0.900,false,true,0.271,0.033,0.144,0.217,0.203,0.165,0.165,0.637
673,COMPLETE,-9.864,100,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.090,0.047,0.119,0.072,0.102,0.320,0.102,0.781
673,COMPLETE,-9.864,101,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.154,0.051,0.123,0.123,0.216,0.286,0.216,0.579
673,COMPLETE,-9.864,102,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.159,0.045,0.127,0.127,0.150,0.125,0.125,0.885
673,COMPLETE,-9.864,103,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.079,0.059,0.178,0.086,0.039,0.050,0.039,0.484
673,COMPLETE,-9.864,104,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.113,0.049,0.146,0.090,0.175,0.198,0.175,0.818
673,COMPLETE,-9.864,105,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.223,0.037,0.113,0.179,0.190,0.131,0.131,0.335
673,COMPLETE,-9.864,106,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.138,0.049,0.154,0.215,0.075,0.069,0.069,0.815
673,COMPLETE,-9.864,107,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.122,0.047,0.180,0.098,0.430,0.468,0.430,0.800
673,COMPLETE,-9.864,108,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.132,0.048,0.135,0.106,0.351,0.352,0.351,0.628
673,COMPLETE,-9.864,109,1,315.000,4,0.360,6500.000,1.750000e-05,0.050,0.900,false,true,0.149,0.044,0.134,0.215,0.075,0.099,0.075,0.159
674,COMPLETE,2.491,100,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,true,false,1.000,0.356,4.436,0.812,0.904,0.906,0.904,0.400
674,COMPLETE,2.491,101,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.258,0.354,3.745,0.206,0.210,0.165,0.165,0.556
674,COMPLETE,2.491,102,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.312,0.352,3.762,0.249,0.171,0.170,0.170,0.331
674,COMPLETE,2.491,103,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.421,0.341,3.719,0.367,0.211,0.226,0.211,0.889
674,COMPLETE,2.491,104,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.242,0.371,4.015,0.271,0.121,0.131,0.121,0.795
674,COMPLETE,2.491,105,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.270,0.369,3.908,0.216,0.225,0.268,0.225,0.727
674,COMPLETE,2.491,106,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.251,0.360,3.837,0.201,0.227,0.142,0.142,0.343
674,COMPLETE,2.491,107,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.256,0.345,3.710,0.277,0.129,0.128,0.128,0.764
674,COMPLETE,2.491,108,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,false,false,0.905,0.341,4.132,0.724,0.742,0.753,0.742,0.814
674,COMPLETE,2.491,109,8,315.000,4,0.300,6500.000,1.500000e-05,0.050,0.900,true,false,1.000,0.362,4.591,0.882,0.873,0.874,0.873,0.479
675,COMPLETE,-8.758,100,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.127,0.040,0.110,0.205,0.063,0.063,0.063,0.724
675,COMPLETE,-8.758,101,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.101,0.039,0.135,0.081,0.137,0.137,0.137,0.873
675,COMPLETE,-8.758,102,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.176,0.033,0.102,0.141,0.205,0.205,0.205,0.829
675,COMPLETE,-8.758,103,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.116,0.032,0.099,0.093,0.215,0.215,0.215,0.626
675,COMPLETE,-8.758,104,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.129,0.052,0.111,0.103,0.186,0.186,0.186,0.946
675,COMPLETE,-8.758,105,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,true,true,1.000,0.038,0.166,0.905,0.841,0.841,0.841,0.448
675,COMPLETE,-8.758,106,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.344,0.041,0.142,0.275,0.261,0.261,0.261,0.481
675,COMPLETE,-8.758,107,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.127,0.038,0.099,0.101,0.337,0.337,0.337,0.912
675,COMPLETE,-8.758,108,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.135,0.037,0.086,0.108,0.509,0.509,0.509,0.757
675,COMPLETE,-8.758,109,1,315.000,9,0.360,7250.000,1.750000e-05,0.050,1.000,false,true,0.163,0.034,0.109,0.130,0.281,0.281,0.281,0.942
676,COMPLETE,-8.753,100,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,true,true,1.000,0.014,0.039,0.848,0.640,0.712,0.640,0.347
676,COMPLETE,-8.753,101,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.188,0.051,0.124,0.151,0.278,0.116,0.116,0.860
676,COMPLETE,-8.753,102,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.249,0.033,0.096,0.211,0.276,0.125,0.125,0.688
676,COMPLETE,-8.753,103,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.103,0.029,0.105,0.082,0.238,0.153,0.153,0.658
676,COMPLETE,-8.753,104,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.085,0.036,0.091,0.239,0.062,0.043,0.043,0.393
676,COMPLETE,-8.753,105,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.259,0.037,0.080,0.207,0.237,0.201,0.201,0.778
676,COMPLETE,-8.753,106,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.193,0.042,0.099,0.154,0.168,0.161,0.161,0.833
676,COMPLETE,-8.753,107,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.147,0.025,0.085,0.136,0.138,0.074,0.074,0.845
676,COMPLETE,-8.753,108,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.151,0.041,0.103,0.127,0.075,0.081,0.075,0.823
676,COMPLETE,-8.753,109,1,315.000,4,0.360,7250.000,1.750000e-05,0.050,0.900,false,true,0.097,0.004,0.011,0.079,0.056,0.048,0.048,0.855
677,COMPLETE,-8.748,100,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.087,0.035,0.085,0.070,0.289,0.289,0.289,0.726
677,COMPLETE,-8.748,101,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.182,0.042,0.107,0.145,0.150,0.150,0.150,0.386
677,COMPLETE,-8.748,102,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.147,0.039,0.121,0.117,0.202,0.202,0.202,0.905
677,COMPLETE,-8.748,103,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,true,true,1.000,0.041,0.118,0.896,0.870,0.870,0.870,0.825
677,COMPLETE,-8.748,104,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.156,0.033,0.060,0.125,0.252,0.252,0.252,0.353
677,COMPLETE,-8.748,105,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.300,0.012,0.050,0.240,0.299,0.299,0.299,0.702
677,COMPLETE,-8.748,106,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.095,0.043,0.131,0.076,0.169,0.169,0.169,0.814
677,COMPLETE,-8.748,107,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.303,0.032,0.109,0.242,0.166,0.166,0.166,0.758
677,COMPLETE,-8.748,108,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.118,0.046,0.122,0.094,0.139,0.139,0.139,0.199
677,COMPLETE,-8.748,109,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.132,0.038,0.127,0.106,0.205,0.205,0.205,0.814
678,COMPLETE,-8.748,100,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.087,0.035,0.085,0.070,0.289,0.289,0.289,0.726
678,COMPLETE,-8.748,101,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.182,0.042,0.107,0.145,0.150,0.150,0.150,0.386
678,COMPLETE,-8.748,102,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.147,0.039,0.121,0.117,0.202,0.202,0.202,0.905
678,COMPLETE,-8.748,103,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,true,true,1.000,0.041,0.118,0.896,0.870,0.870,0.870,0.825
678,COMPLETE,-8.748,104,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.156,0.033,0.060,0.125,0.252,0.252,0.252,0.353
678,COMPLETE,-8.748,105,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.300,0.012,0.050,0.240,0.299,0.299,0.299,0.702
678,COMPLETE,-8.748,106,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.095,0.043,0.131,0.076,0.169,0.169,0.169,0.814
678,COMPLETE,-8.748,107,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.303,0.032,0.109,0.242,0.166,0.166,0.166,0.758
678,COMPLETE,-8.748,108,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.118,0.046,0.122,0.094,0.139,0.139,0.139,0.199
678,COMPLETE,-8.748,109,1,315.000,4,0.300,7250.000,1.750000e-05,0.050,1.000,false,true,0.132,0.038,0.127,0.106,0.205,0.205,0.205,0.814
679,COMPLETE,5.811,100,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,true,false,1.000,0.478,6.699,0.822,0.852,0.852,0.852,0.612
679,COMPLETE,5.811,101,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,true,false,1.000,0.468,6.645,0.876,0.798,0.798,0.798,0.856
679,COMPLETE,5.811,102,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,false,false,0.541,0.404,5.708,0.902,0.270,0.270,0.270,0.742
679,COMPLETE,5.811,103,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,false,false,0.579,0.429,5.468,0.464,0.360,0.360,0.360,0.697
679,COMPLETE,5.811,104,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,false,false,0.503,0.422,5.795,0.761,0.251,0.251,0.251,0.202
679,COMPLETE,5.811,105,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,true,false,1.000,0.477,6.742,0.858,0.843,0.843,0.843,0.661
679,COMPLETE,5.811,106,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,false,false,0.895,0.449,6.111,0.716,0.594,0.594,0.594,0.810
679,COMPLETE,5.811,107,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,true,false,1.000,0.467,6.626,0.866,0.794,0.794,0.794,0.624
679,COMPLETE,5.811,108,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,true,false,1.000,0.472,6.647,0.837,0.892,0.892,0.892,0.286
679,COMPLETE,5.811,109,8,330.000,4,0.300,3500.000,1.000000e-05,0.060,1.000,false,false,0.596,0.457,5.809,0.477,0.299,0.299,0.299,0.715
680,COMPLETE,0.196,100,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.213,0.106,0.785,0.171,0.144,0.144,0.144,0.806
680,COMPLETE,0.196,101,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.220,0.107,0.809,0.176,0.189,0.189,0.189,0.839
680,COMPLETE,0.196,102,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.231,0.104,0.770,0.185,0.266,0.266,0.266,0.838
680,COMPLETE,0.196,103,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.188,0.120,0.974,0.151,0.102,0.102,0.102,0.575
680,COMPLETE,0.196,104,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.201,0.104,0.789,0.161,0.155,0.155,0.155,0.657
680,COMPLETE,0.196,105,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.197,0.118,0.923,0.158,0.177,0.177,0.177,0.697
680,COMPLETE,0.196,106,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.182,0.106,0.778,0.146,0.176,0.176,0.176,0.679
680,COMPLETE,0.196,107,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.170,0.106,0.814,0.136,0.286,0.286,0.286,0.750
680,COMPLETE,0.196,108,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.144,0.106,0.778,0.115,0.239,0.239,0.239,0.505
680,COMPLETE,0.196,109,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.212,0.107,0.846,0.284,0.106,0.106,0.106,0.593
681,COMPLETE,0.163,100,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.221,0.110,0.848,0.206,0.111,0.147,0.111,0.878
681,COMPLETE,0.163,101,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.172,0.114,0.877,0.138,0.147,0.246,0.147,0.761
681,COMPLETE,0.163,102,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.177,0.118,0.944,0.142,0.178,0.176,0.176,0.631
681,COMPLETE,0.163,103,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.189,0.104,0.774,0.151,0.300,0.252,0.252,0.842
681,COMPLETE,0.163,104,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.139,0.103,0.769,0.111,0.187,0.131,0.131,0.481
681,COMPLETE,0.163,105,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.128,0.104,0.787,0.119,0.064,0.082,0.064,0.344
681,COMPLETE,0.163,106,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.128,0.107,0.803,0.102,0.253,0.152,0.152,0.797
681,COMPLETE,0.163,107,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.117,0.120,0.937,0.094,0.218,0.220,0.218,0.707
681,COMPLETE,0.163,108,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.153,0.114,0.870,0.123,0.261,0.251,0.251,0.723
681,COMPLETE,0.163,109,1,330.000,4,0.300,3500.000,1.750000e-05,0.050,0.900,false,false,0.209,0.107,0.827,0.167,0.223,0.219,0.219,0.316
682,COMPLETE,3.561,100,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.475,0.371,4.968,0.837,0.237,0.237,0.237,0.568
682,COMPLETE,3.561,101,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,true,false,1.000,0.477,6.679,0.948,0.872,0.872,0.872,0.726
682,COMPLETE,3.561,102,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.294,0.467,5.706,0.430,0.147,0.147,0.147,0.834
682,COMPLETE,3.561,103,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.341,0.471,5.526,0.273,0.256,0.256,0.256,0.492
682,COMPLETE,3.561,104,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.200,0.402,5.367,0.828,0.100,0.100,0.100,0.875
682,COMPLETE,3.561,105,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,true,false,1.000,0.454,6.212,0.864,0.862,0.862,0.862,0.878
682,COMPLETE,3.561,106,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.259,0.464,5.342,0.207,0.267,0.267,0.267,0.357
682,COMPLETE,3.561,107,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.293,0.473,5.471,0.235,0.171,0.171,0.171,0.815
682,COMPLETE,3.561,108,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,true,false,1.000,0.461,6.438,0.932,0.876,0.876,0.876,0.276
682,COMPLETE,3.561,109,8,315.000,4,0.300,3500.000,1.750000e-05,0.050,1.000,false,false,0.750,0.392,5.210,0.786,0.375,0.375,0.375,0.168
683,COMPLETE,0.221,100,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.238,0.108,0.901,0.261,0.160,0.119,0.119,0.796
683,COMPLETE,0.221,101,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.216,0.102,0.798,0.173,0.256,0.260,0.256,0.485
683,COMPLETE,0.221,102,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.317,0.103,0.817,0.253,0.169,0.163,0.163,0.553
683,COMPLETE,0.221,103,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.242,0.113,0.953,0.264,0.121,0.130,0.121,0.897
683,COMPLETE,0.221,104,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.248,0.098,0.753,0.203,0.124,0.170,0.124,0.709
683,COMPLETE,0.221,105,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.198,0.112,0.886,0.159,0.148,0.146,0.146,0.870
683,COMPLETE,0.221,106,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.161,0.103,0.769,0.129,0.272,0.280,0.272,0.611
683,COMPLETE,0.221,107,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.134,0.110,0.872,0.108,0.100,0.133,0.100,0.474
683,COMPLETE,0.221,108,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.254,0.111,0.912,0.241,0.130,0.127,0.127,0.733
683,COMPLETE,0.221,109,1,330.000,4,0.600,3500.000,1.750000e-05,0.050,0.900,false,false,0.199,0.111,0.905,0.159,0.157,0.219,0.157,0.562
684,COMPLETE,-8.755,100,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.157,0.043,0.162,0.126,0.116,0.154,0.116,0.804
684,COMPLETE,-8.755,101,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.311,0.034,0.145,0.249,0.218,0.200,0.200,0.721
684,COMPLETE,-8.755,102,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.184,0.042,0.130,0.148,0.252,0.151,0.151,0.439
684,COMPLETE,-8.755,103,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.236,0.050,0.141,0.256,0.118,0.161,0.118,0.346
684,COMPLETE,-8.755,104,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.081,0.045,0.145,0.065,0.570,0.533,0.533,0.815
684,COMPLETE,-8.755,105,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.103,0.047,0.109,0.082,0.277,0.193,0.193,0.813
684,COMPLETE,-8.755,106,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.132,0.045,0.156,0.106,0.222,0.305,0.222,0.794
684,COMPLETE,-8.755,107,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,true,true,1.000,0.051,0.155,0.927,0.872,0.918,0.872,0.911
684,COMPLETE,-8.755,108,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.139,0.039,0.143,0.111,0.225,0.250,0.225,0.368
684,COMPLETE,-8.755,109,1,315.000,4,0.340,6500.000,1.750000e-05,0.050,0.900,false,true,0.106,0.046,0.112,0.085,0.130,0.102,0.102,0.907
685,COMPLETE,-7.667,100,1,315.000,4,0.300,6500.000,2.000000e-05,0.050,0.900,false,true,0.246,0.042,0.093,0.197,0.151,0.126,0.126,0.580
685,COMPLETE,-7.667,101,1,315.000,4,0.300,6500.000,2.000000e-05,0.050,0.900,true,true,1.000,0.038,0.136,0.873,0.878,0.930,0.878,0.613
685,COMPLETE,-7.667,102,1,315.000,4,0.300,6500.000,2.000000e-05,0.050,0.900,true,true,1.000,0.040,0.156,0.905,0.920,0.915,0.915,0.392
